Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
13-May-2024,Parma 125,3,Clay,R16,219,103,0,WC,,Renata Zarazua,Ajla Tomljanovic,3-0 RET,0.42,0.0%,0.0%,40.0%,25.0%,50.0%,50.0% (1/2),31.8%,25.0%,0.0%,22.2%,33.3%,- (0/0),0:16
13-May-2024,Parma 125,3,Clay,R32,219,292,1,WC,WC,Ajla Tomljanovic,Nuria Brancaccio,3-6 6-3 6-1,1.19,1.2%,7.1%,68.2%,60.3%,44.4%,54.5% (6/11),54.4%,53.2%,6.5%,50.0%,70.0%,70.0% (7/10),1:45
29-Jan-2024,Hua Hin,3,Hard,R32,227,137,0,WC,Q,Dalma Galfi,Ajla Tomljanovic,6-3 6-0,0.62,2.6%,10.3%,51.3%,55.0%,26.3%,28.6% (2/7),38.5%,36.5%,3.8%,30.8%,42.3%,33.3% (1/3),1:08
15-Jan-2024,Australian Open,5,Hard,R64,271,10,0,,11,Jelena Ostapenko,Ajla Tomljanovic,6-0 3-6 6-4,0.89,6.0%,10.4%,67.2%,68.9%,31.8%,37.5% (3/8),46.4%,38.4%,3.5%,31.3%,47.4%,27.3% (3/11),1:42
15-Jan-2024,Australian Open,5,Hard,R128,271,40,1,,,Ajla Tomljanovic,Petra Martic,7-6(3) 4-6 6-4,1.07,6.4%,9.1%,64.5%,67.6%,38.5%,46.2% (6/13),51.3%,45.8%,9.2%,31.0%,67.3%,50.0% (7/14),2:54
1-Jan-2024,United Cup,3,Hard,SF,292,,0,,,Angelique Kerber,Ajla Tomljanovic,4-6 6-2 7-6(7),0.91,2.6%,3.4%,70.7%,57.3%,29.4%,57.9% (11/19),47.9%,46.5%,1.0%,42.3%,61.9%,53.8% (7/13),2:34
1-Jan-2024,United Cup,3,Hard,QF,292,184,1,,,Ajla Tomljanovic,Natalija Stevanovic,6-1 6-1,2.06,0.0%,8.1%,51.4%,84.2%,50.0%,50.0% (1/2),67.1%,66.7%,2.4%,63.3%,75.0%,66.7% (6/9),1:04
1-Jan-2024,United Cup,3,Hard,RR,292,57,0,,,Katie Boulter,Ajla Tomljanovic,6-2 6-4,0.81,9.6%,3.8%,59.6%,64.5%,52.4%,0.0% (0/3),44.8%,32.8%,12.5%,20.6%,46.7%,0.0% (0/6),1:33
1-Jan-2024,United Cup,3,Hard,RR,292,5,0,,,Jessica Pegula,Ajla Tomljanovic,7-6(6) 6-3,0.95,6.8%,5.5%,72.6%,58.5%,40.0%,33.3% (2/6),48.4%,44.3%,0.0%,35.1%,61.3%,27.3% (3/11),1:53
20-Nov-2023,Florianopolis 125,3,Clay,F,543,194,1,WC,,Ajla Tomljanovic,Martina Capurro Taborda,6-1 7-5,1.33,0.0%,8.3%,60.0%,75.0%,33.3%,40.0% (2/5),56.7%,55.4%,0.0%,46.4%,83.3%,46.2% (6/13),1:48
20-Nov-2023,Florianopolis 125,3,Clay,SF,543,151,1,WC,,Ajla Tomljanovic,Renata Zarazua,6-1 6-1,2.82,0.0%,0.0%,83.8%,74.2%,100.0%,- (0/0),69.2%,61.0%,0.0%,66.7%,45.5%,62.5% (5/8),0:59
