Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
31-Oct-2022,Midland 125,3,Hard,R32,328,83,0,WC,5,Camila Osorio,Eugenie Bouchard,1-6 6-2 6-2,0.82,8.7%,1.4%,66.7%,65.2%,47.8%,50.0% (4/8),46.7%,33.3%,0.0%,33.3%,33.3%,33.3% (2/6),1:31
24-Oct-2022,Tampico,3,Hard,R32,339,291,0,WC,,Renata Zarazua,Eugenie Bouchard,7-5 1-6 7-5,1.00,0.0%,4.0%,65.0%,67.7%,51.4%,37.5% (3/8),51.4%,38.0%,1.3%,35.7%,43.5%,62.5% (5/8),2:20
17-Oct-2022,Guadalajara 2,3,Hard,R32,430,23,0,WC,12,Jelena Ostapenko,Eugenie Bouchard,7-5 2-6 6-1,0.88,5.7%,4.6%,44.8%,51.3%,41.7%,57.9% (11/19),46.8%,47.7%,0.0%,41.3%,55.0%,77.8% (7/9),1:59
17-Oct-2022,Guadalajara 2,3,Hard,R64,430,194,1,WC,Q,Eugenie Bouchard,Kayla Day,7-5 6-3,1.20,3.1%,3.1%,62.5%,65.0%,62.5%,50.0% (2/4),54.8%,43.1%,9.8%,32.4%,64.7%,57.1% (4/7),1:26
10-Oct-2022,Cluj Napoca,3,Hard,R32,443,45,0,WC,2,Anhelina Kalinina,Eugenie Bouchard,6-3 RET,0.84,15.6%,3.1%,59.4%,52.6%,38.5%,40.0% (2/5),45.6%,44.7%,6.4%,23.8%,61.5%,12.5% (1/8),0:59
3-Oct-2022,Ostrava,3,Hard,R32,506,14,0,Q,6,Belinda Bencic,Eugenie Bouchard,6-7(7) 6-1 6-4 (ch),0.87,5.6%,0.0%,67.3%,62.5%,51.4%,66.7% (8/12),47.4%,35.6%,1.9%,29.9%,51.9%,25.0% (1/4),2:39
3-Oct-2022,Ostrava,3,Hard,Q2,506,87,1,SR,5,Eugenie Bouchard,Dalma Galfi,6-3 6-2,1.78,3.5%,3.5%,63.2%,77.8%,66.7%,100.0% (4/4),61.3%,46.9%,8.2%,44.1%,53.3%,50.0% (3/6),1:13
3-Oct-2022,Ostrava,3,Hard,Q1,506,100,1,SR,7,Eugenie Bouchard,Oceane Dodin,6-2 4-6 6-3,1.18,18.0%,0.0%,59.6%,64.2%,52.8%,55.6% (5/9),53.7%,47.7%,3.4%,34.7%,64.1%,35.3% (6/17),1:59
19-Sep-2022,Seoul,3,Hard,R32,520,80,0,SR,7,Tatjana Maria,Eugenie Bouchard,7-6(5) 7-6(5),0.87,0.0%,2.2%,52.2%,66.7%,59.1%,77.8% (7/9),48.6%,32.1%,3.7%,28.9%,34.9%,40.0% (2/5),2:17
12-Sep-2022,Chennai,3,Hard,QF,902,298,0,WC,,Nadia Podoroska,Eugenie Bouchard,1-6 6-4 6-2,1.02,0.0%,1.1%,60.0%,64.8%,41.7%,68.8% (11/16),50.6%,45.2%,4.8%,35.2%,63.3%,50.0% (5/10),2:24
