Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
14-Oct-2013,Dubrovnik 10K,3,Clay,R32,,903,0,WC,,Deborah Kerfs,Karolina Sprem,6-7(2) 6-4 6-0,,,,,,,,,,,,,,
25-Apr-2011,Estoril,3,Clay,Q1,153,127,0,,6,Heather Watson,Karolina Sprem,1-6 6-3 3-0 RET,0.88,5.6%,11.1%,59.3%,53.1%,36.4%,16.7% (1/6),46.7%,47.1%,0.0%,41.2%,58.8%,100.0% (5/5),
17-Jan-2011,Australian Open,5,Hard,R128,95,107,0,,,Chanelle Scheepers,Karolina Sprem,4-6 6-4 6-2,0.87,8.2%,11.2%,54.1%,67.9%,31.1%,66.7% (12/18),47.2%,42.7%,0.0%,36.5%,63.2%,45.5% (5/11),
10-Jan-2011,Sydney,3,Hard,Q2,95,49,0,,4,Ekaterina Makarova,Karolina Sprem,7-6(3) 6-3,0.51,3.2%,4.8%,55.6%,57.1%,46.4%,0.0% (0/3),39.3%,24.1%,0.0%,22.9%,26.3%,100.0% (2/2),
10-Jan-2011,Sydney,3,Hard,Q1,95,109,1,,,Karolina Sprem,Christina Mchale,6-4 3-6 6-3,1.11,3.5%,10.6%,56.5%,72.9%,40.5%,50.0% (4/8),52.0%,45.6%,3.3%,39.7%,56.3%,50.0% (5/10),
3-Jan-2011,Brisbane,3,Hard,Q2,94,134,0,6,,Anna Tatishvili,Karolina Sprem,2-6 7-5 6-3,1.05,7.1%,8.1%,43.4%,69.8%,50.0%,76.5% (13/17),50.5%,43.4%,0.0%,37.3%,55.3%,30.8% (4/13),
3-Jan-2011,Brisbane,3,Hard,Q1,94,132,1,6,,Karolina Sprem,Misaki Doi,6-4 5-7 7-5,1.04,2.5%,5.9%,53.4%,74.6%,41.8%,66.7% (8/12),51.4%,42.2%,4.9%,30.0%,59.5%,41.7% (5/12),
25-Oct-2010,Poitiers 100K,3,Hard,SF,106,109,0,,,Pauline Parmentier,Karolina Sprem,6-3 3-6 6-4,,,,,,,,,,,,,,
25-Oct-2010,Poitiers 100K,3,Hard,QF,106,96,1,,,Karolina Sprem,Regina Kulikova,6-1 4-6 6-3,,,,,,,,,,,,,,
25-Oct-2010,Poitiers 100K,3,Hard,R16,106,81,1,,,Karolina Sprem,Simona Halep,6-3 6-1,,,,,,,,,,,,,,
25-Oct-2010,Poitiers 100K,3,Hard,R32,106,33,1,,1,Karolina Sprem,Lucie Safarova,7-6(6) 6-7(6) 6-4,,,,,,,,,,,,,,
18-Oct-2010,Saint Raphael 50K,3,Hard,QF,109,301,0,6,,Urszula Radwanska,Karolina Sprem,6-3 6-3,,,,,,,,,,,,,,
18-Oct-2010,Saint Raphael 50K,3,Hard,R16,109,262,1,6,,Karolina Sprem,Estrella Cabeza Candela,6-2 6-2,,,,,,,,,,,,,,
18-Oct-2010,Saint Raphael 50K,3,Hard,R32,109,319,1,6,Q,Karolina Sprem,Ani Mijacika,2-6 6-2 6-4,,,,,,,,,,,,,,
11-Oct-2010,Torhout 100K,3,Hard,QF,115,130,0,,SE,Andrea Hlavackova,Karolina Sprem,6-4 6-3,,,,,,,,,,,,,,
11-Oct-2010,Torhout 100K,3,Hard,R16,115,101,1,,,Karolina Sprem,Ksenia Pervak,6-1 6-2,,,,,,,,,,,,,,
11-Oct-2010,Torhout 100K,3,Hard,R32,115,93,1,,,Karolina Sprem,Tamira Paszek,6-4 7-6(11),,,,,,,,,,,,,,
30-Aug-2010,US Open,5,Hard,R128,95,371,0,,WC,Beatrice Capra,Karolina Sprem,6-1 6-3,0.64,4.1%,16.3%,49.0%,62.5%,36.0%,33.3% (2/6),40.2%,32.8%,5.2%,33.3%,31.8%,0.0% (0/2),
23-Aug-2010,New Haven,3,Hard,Q1,94,100,0,,,Ksenia Pervak,Karolina Sprem,6-1 6-2,0.72,1.6%,14.1%,46.9%,46.7%,26.5%,50.0% (8/16),40.7%,46.3%,1.9%,39.4%,57.1%,42.9% (3/7),
16-Aug-2010,Montreal,3,Hard,Q3,100,211,0,,,Heidi El Tabakh,Karolina Sprem,3-6 6-3 6-2,0.77,2.2%,17.2%,45.2%,73.8%,39.2%,54.5% (6/11),45.6%,34.6%,2.6%,26.1%,46.9%,37.5% (3/8),
16-Aug-2010,Montreal,3,Hard,Q2,100,56,1,,6,Karolina Sprem,Arantxa Parra Santonja,6-4 6-4,1.13,9.4%,10.9%,42.2%,77.8%,51.4%,66.7% (4/6),52.3%,42.2%,0.0%,42.9%,41.7%,44.4% (4/9),
16-Aug-2010,Montreal,3,Hard,Q1,100,145,1,,,Karolina Sprem,Olga Savchuk,6-1 7-5,1.60,3.5%,5.3%,52.6%,80.0%,51.9%,50.0% (1/2),59.7%,53.2%,0.0%,53.2%,53.3%,62.5% (5/8),
9-Aug-2010,Cincinnati,3,Hard,Q1,94,124,0,13,,Lucie Hradecka,Karolina Sprem,7-5 6-1,0.58,3.5%,7.0%,68.4%,53.8%,44.4%,55.6% (5/9),39.3%,28.3%,5.0%,8.1%,60.9%,33.3% (1/3),
12-Jul-2010,Palermo,3,Clay,R32,85,90,0,,WC,Romina Oprandi,Karolina Sprem,5-1 RET,0.63,0.0%,20.0%,60.0%,55.6%,16.7%,0.0% (0/2),38.6%,37.9%,0.0%,36.8%,40.0%,0.0% (0/3),
5-Jul-2010,Bastad,3,Clay,R16,91,25,0,,3,Lucie Safarova,Karolina Sprem,2-6 7-5 6-3,0.95,6.3%,11.5%,41.7%,70.0%,48.2%,54.5% (6/11),48.7%,40.6%,7.9%,28.6%,55.6%,23.5% (4/17),
5-Jul-2010,Bastad,3,Clay,R32,91,127,1,,,Karolina Sprem,Maria Elena Camerin,7-5 6-2,1.28,7.8%,7.8%,45.5%,71.4%,42.9%,66.7% (6/9),56.2%,56.7%,0.0%,54.1%,60.9%,66.7% (6/9),
21-Jun-2010,Wimbledon,5,Grass,R64,104,8,0,,8,Kim Clijsters,Karolina Sprem,6-3 6-2,0.69,10.0%,5.0%,55.0%,60.6%,48.1%,50.0% (3/6),43.0%,31.1%,3.3%,29.3%,35.0%,0.0% (0/3),
21-Jun-2010,Wimbledon,5,Grass,R128,104,102,1,,Q,Karolina Sprem,Bethanie Mattek Sands,6-3 6-4,1.33,5.7%,3.8%,49.1%,80.8%,44.4%,33.3% (1/3),55.0%,50.0%,1.3%,35.6%,69.7%,50.0% (5/10),
14-Jun-2010,Eastbourne,3,Grass,R32,107,13,0,Q,,Nadia Petrova,Karolina Sprem,2-6 7-5 7-6(4),1.28,11.6%,2.1%,58.9%,78.6%,56.4%,60.0% (3/5),52.3%,39.0%,6.5%,28.2%,53.8%,23.1% (3/13),
14-Jun-2010,Eastbourne,3,Grass,Q3,107,90,1,,6,Karolina Sprem,Jarmila Gajdosova,6-3 3-6 6-3,,,,,,,,,,,,,,
14-Jun-2010,Eastbourne,3,Grass,Q2,107,229,1,,,Karolina Sprem,Abigail Spears,6-4 3-6 7-5,1.18,5.6%,3.4%,59.6%,69.8%,63.9%,71.4% (5/7),51.0%,38.5%,11.1%,31.6%,52.6%,23.1% (3/13),
14-Jun-2010,Eastbourne,3,Grass,Q1,107,91,1,,,Karolina Sprem,Edina Gallovits Hall,6-3 6-4,1.49,6.7%,1.7%,70.0%,78.6%,55.6%,100.0% (1/1),56.5%,42.2%,1.6%,40.5%,45.5%,25.0% (2/8),
7-Jun-2010,Birmingham,3,Grass,R32,110,195,0,,Q,Mirjana Lucic,Karolina Sprem,6-3 5-7 7-6(3),,,,,,,,,,,,,,
7-Jun-2010,Birmingham,3,Grass,R64,110,73,1,,15,Karolina Sprem,Kristina Barrois,5-7 7-6(5) 7-6(4),1.02,13.2%,5.3%,47.4%,83.3%,46.7%,33.3% (2/6),50.0%,36.7%,6.7%,24.0%,57.8%,37.5% (3/8),
