Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
19-Jan-2015,Australian Open,5,Hard,R128,100,402,0,,WC,Kai Chen Chang,Jie Zheng,6-1 6-2,0.64,0.0%,5.9%,64.7%,48.5%,27.8%,61.5% (8/13),39.3%,37.9%,4.5%,33.3%,44.4%,14.3% (1/7),
6-Oct-2014,Osaka,3,Hard,R32,77,113,0,,,Ana Konjuh,Jie Zheng,4-6 7-5 6-2,0.87,0.9%,0.9%,74.1%,65.1%,34.5%,58.3% (7/12),47.9%,37.4%,7.1%,26.7%,53.8%,37.5% (3/8),
8-Sep-2014,Hong Kong,3,Hard,QF,71,36,0,5,3,Karolina Pliskova,Jie Zheng,6-1 6-3,0.56,0.0%,9.3%,69.8%,56.7%,15.4%,28.6% (2/7),37.4%,31.3%,10.4%,16.7%,45.8%,25.0% (1/4),
8-Sep-2014,Hong Kong,3,Hard,R16,71,316,1,5,Q,Jie Zheng,Kai Lin Zhang,6-1 6-4,1.57,0.0%,3.7%,66.7%,75.0%,50.0%,50.0% (1/2),60.0%,52.2%,0.0%,38.1%,64.0%,80.0% (4/5),
8-Sep-2014,Hong Kong,3,Hard,R32,71,132,1,5,LL,Jie Zheng,Misa Eguchi,6-1 7-6(5),1.21,0.0%,2.9%,64.3%,60.0%,40.0%,66.7% (8/12),55.1%,57.1%,0.0%,57.1%,57.1%,58.3% (7/12),
25-Aug-2014,US Open,5,Hard,R128,57,39,0,,,Shuai Peng,Jie Zheng,6-3 6-3,,,,,,,,,,,,,,
18-Aug-2014,New Haven,3,Hard,Q1,56,77,0,,,Polona Hercog,Jie Zheng,7-5 6-4,0.97,0.0%,7.0%,69.8%,56.7%,46.2%,50.0% (5/10),49.4%,45.2%,4.8%,29.2%,66.7%,42.9% (3/7),
21-Jul-2014,Nanchang,3,Hard,R32,59,422,0,2,,Fangzhou Liu,Jie Zheng,7-6(5) 2-0 RET,0.93,3.8%,3.8%,67.9%,69.4%,35.3%,60.0% (3/5),48.2%,38.6%,17.5%,35.3%,43.5%,20.0% (1/5),
23-Jun-2014,Wimbledon,5,Grass,R64,66,11,0,,11,Ana Ivanovic,Jie Zheng,6-4 6-0,0.65,0.0%,6.0%,70.0%,45.7%,13.3%,46.2% (6/13),38.5%,41.5%,7.3%,32.0%,56.3%,100.0% (3/3),
23-Jun-2014,Wimbledon,5,Grass,R128,66,54,1,,,Jie Zheng,Annika Beck,6-1 6-3,1.35,1.8%,1.8%,76.8%,62.8%,46.2%,75.0% (6/8),57.1%,55.6%,3.2%,53.2%,62.5%,66.7% (6/9),
