Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
13-May-2024,W35 Villach,3,Clay,R32,242,919,0,4,Q,Paula Ormaechea,Selena Janicijevic,6-2 6-4,,,,,,,,,,,,,,
6-May-2024,W75+H Saint-Gaudens,3,Clay,F,242,117,0,,1,Claire Liu,Selena Janicijevic,6-1 6-7(3) 6-0,,,,,,,,,,,,,,
6-May-2024,W75+H Saint-Gaudens,3,Clay,SF,242,158,1,,4,Selena Janicijevic,Elsa Jacquemot,6-4 6-4,,,,,,,,,,,,,,
6-May-2024,W75+H Saint-Gaudens,3,Clay,QF,242,172,1,,7,Selena Janicijevic,Ekaterina Makarova,6-3 6-4,,,,,,,,,,,,,,
6-May-2024,W75+H Saint-Gaudens,3,Clay,R16,242,566,1,,LL,Selena Janicijevic,Sofia Shapatava,3-6 6-1 6-4,,,,,,,,,,,,,,
6-May-2024,W75+H Saint-Gaudens,3,Clay,R32,242,145,1,,2,Selena Janicijevic,Leolia Jeanjean,6-0 6-4,,,,,,,,,,,,,,
29-Apr-2024,Saint Malo 125,3,Clay,R32,246,200,0,,WC,Carole Monnet,Selena Janicijevic,6-3 6-4,0.75,0.0%,5.5%,65.5%,44.4%,47.4%,37.5% (3/8),43.0%,40.9%,0.0%,40.9%,40.9%,42.9% (3/7),1:32
15-Apr-2024,Rouen,3,Clay,Q1,241,182,0,,11,Katarina Zavatska,Selena Janicijevic,2-6 6-0 6-3,0.64,5.3%,2.6%,64.5%,65.3%,29.6%,55.6% (5/9),42.3%,30.3%,0.0%,23.3%,43.5%,40.0% (2/5),1:57
8-Apr-2024,W75 Bellinzona,3,Clay,R16,230,246,0,,,Lois Boisson,Selena Janicijevic,6-2 6-2,,,,,,,,,,,,,,
8-Apr-2024,W75 Bellinzona,3,Clay,R32,230,172,1,,7,Selena Janicijevic,Alexandra Eala,6-3 6-1,,,,,,,,,,,,,,
1-Apr-2024,W75 Florianopolis,3,Clay,F,232,216,0,5,4,Raluka Serban,Selena Janicijevic,7-5 6-2,,,,,,,,,,,,,,
1-Apr-2024,W75 Florianopolis,3,Clay,SF,232,298,1,5,8,Selena Janicijevic,Georgia Pedone,6-3 6-4,,,,,,,,,,,,,,
1-Apr-2024,W75 Florianopolis,3,Clay,QF,232,179,1,5,3,Selena Janicijevic,Solana Sierra,7-6(1) 6-0,,,,,,,,,,,,,,
1-Apr-2024,W75 Florianopolis,3,Clay,R16,232,,1,5,Q,Selena Janicijevic,Noelia Zeballos Melgar,7-5 6-2,,,,,,,,,,,,,,
1-Apr-2024,W75 Florianopolis,3,Clay,R32,232,868,1,5,WC,Selena Janicijevic,Julia Konishi Camargo Silva,6-1 6-0,,,,,,,,,,,,,,
25-Mar-2024,W50 Sao Paulo,3,Clay,QF,233,386,0,4,,Miriana Tona,Selena Janicijevic,7-6(2) 7-5,,,,,,,,,,,,,,
25-Mar-2024,W50 Sao Paulo,3,Clay,R16,233,,1,4,Q,Selena Janicijevic,Noelia Zeballos Melgar,6-2 6-2,,,,,,,,,,,,,,
25-Mar-2024,W50 Sao Paulo,3,Clay,R32,233,,1,4,WC,Selena Janicijevic,Cecilia Costa,6-1 6-1,,,,,,,,,,,,,,
11-Mar-2024,W35 Alaminos-Larnaca,3,Clay,R32,237,631,0,8,Q,Matilde Paoletti,Selena Janicijevic,6-3 2-6 6-3,,,,,,,,,,,,,,
19-Feb-2024,W35 Antalya,3,Clay,R16,253,415,0,4,,Angela Fita Boluda,Selena Janicijevic,6-2 6-2,,,,,,,,,,,,,,
19-Feb-2024,W35 Antalya,3,Clay,R32,253,576,1,4,Q,Selena Janicijevic,Sofia Shapatava,7-5 7-5,,,,,,,,,,,,,,
12-Feb-2024,W35 Antalya,3,Clay,SF,254,619,0,7,Q,Carson Branstine,Selena Janicijevic,6-1 6-3,,,,,,,,,,,,,,
